line,subtitle,movie,country,
443,QuÉ maravilla.,dolor_y_gloria,spain,
444,¿QuÉ...? ¿QuÉ hago? ¿QuÉ...? ¿QuÉ...?,dolor_y_gloria,spain,
445,Respira por la nariz. Respira por la nariz.,dolor_y_gloria,spain,
446,Por la nariz.,dolor_y_gloria,spain,
447,"- Espera, espera... Agua.",dolor_y_gloria,spain,
448,"Tranquilo, espera...",dolor_y_gloria,spain,
449,Espera. Respira.,dolor_y_gloria,spain,
450,Bebe.,dolor_y_gloria,spain,
451,"Cuidado, bebe. Despacio, despacio,",dolor_y_gloria,spain,
452,despacio. Despacio.,dolor_y_gloria,spain,
453,"¡Joder, me atraganto con nada!",dolor_y_gloria,spain,
454,"¡QuÉ susto, coÑo! CreÍa que te ahogabas.",dolor_y_gloria,spain,
455,Estoy bien.,dolor_y_gloria,spain,
456,"Me pasa de vez en cuando, y es horrible.",dolor_y_gloria,spain,
457,Mi idea del cine siempre estuvo ligada,dolor_y_gloria,spain,
458,a la brisa de las noches de verano.,dolor_y_gloria,spain,
459,Solo veÍamos cine en verano.,dolor_y_gloria,spain,
460,Las pelÍculas se proyectaban,dolor_y_gloria,spain,
461,"sobre un muro enorme,",dolor_y_gloria,spain,
462,encalado de blanco.,dolor_y_gloria,spain,
463,Recuerdo especialmente las pelÍculas,dolor_y_gloria,spain,
464,donde habÍa agua:,dolor_y_gloria,spain,
465,"cataratas, playas,",dolor_y_gloria,spain,
466,"el fondo del mar, rÍos o manantiales.",dolor_y_gloria,spain,
467,"Con solo escuchar el rumor del agua,",dolor_y_gloria,spain,
468,a los niÑos nos entraban unas ganas,dolor_y_gloria,spain,
469,tremendas de orinar.,dolor_y_gloria,spain,
470,"Y lo hacÍamos ahÍ mismo,",dolor_y_gloria,spain,
471,a ambos lados de la pantalla.,dolor_y_gloria,spain,
472,En el cine de mi infancia siempre huele a pis.,dolor_y_gloria,spain,
473,Y a jazmÍn.,dolor_y_gloria,spain,
474,Y a brisa de verano.,dolor_y_gloria,spain,
475,¿QuÉ haces ahÍ?,dolor_y_gloria,spain,
476,LeyÉndote.,dolor_y_gloria,spain,
477,Acabo de leer La adicciÓn.,dolor_y_gloria,spain,
478,Pues no deberÍas.,dolor_y_gloria,spain,
479,Algo tenÍa que hacer.,dolor_y_gloria,spain,
480,Tú estabas grogui.,dolor_y_gloria,spain,
481,¿Puedo?,dolor_y_gloria,spain,
482,"SÍ, sÍ.",dolor_y_gloria,spain,
483,"¡Uy, quÉ bueno!",dolor_y_gloria,spain,
484,"Oye, me ha flipado el cuento, tÍo.",dolor_y_gloria,spain,
485,No es un cuento.,dolor_y_gloria,spain,
486,"Bueno, pues lo que sea.",dolor_y_gloria,spain,
487,PodrÍa llevarse al escenario tal cual.,dolor_y_gloria,spain,
488,"Gracias, pero no es un texto dramático.",dolor_y_gloria,spain,
489,Da igual.,dolor_y_gloria,spain,
490,Yo podrÍa interpretarlo.,dolor_y_gloria,spain,
491,- SÉ muy bien de lo que habla.,dolor_y_gloria,spain,
492,- ¿Tú?,dolor_y_gloria,spain,
493,Tú estás en el lado opuesto a ese texto.,dolor_y_gloria,spain,
494,Olvidas que soy actor...,dolor_y_gloria,spain,
495,y que sufro muy bien.,dolor_y_gloria,spain,
496,"Salvador, necesito volver a actuar.",dolor_y_gloria,spain,
497,"Yo hace tiempo que me bajÉ del pedestal, ¿eh?",dolor_y_gloria,spain,
498,"Mira, estoy en contacto con la sala Mirador.",dolor_y_gloria,spain,
499,"SÉ que es una sala muy pequeÑita, muy off.",dolor_y_gloria,spain,
500,"Para montar El bello indiferente, de Cocteau.",dolor_y_gloria,spain,
501,Con hombres. Para darle un punto.,dolor_y_gloria,spain,
502,"Pero, si te digo la verdad,",dolor_y_gloria,spain,
503,prefiero con mucho tu texto.,dolor_y_gloria,spain,
504,- Dame una copia para los de la Mirador.,dolor_y_gloria,spain,
505,"- ¡Alberto, para!",dolor_y_gloria,spain,
506,Pero ¿para quÉ lo escribiste?,dolor_y_gloria,spain,
507,"Lo escribÍ para olvidarme de su contenido,",dolor_y_gloria,spain,
508,pero no quiero hablar de ello.,dolor_y_gloria,spain,
509,"Oye, ¿te importa pasarme",dolor_y_gloria,spain,
510,lo que queda en la papelina?,dolor_y_gloria,spain,
511,- Toma.,dolor_y_gloria,spain,
512,"- No soy una camella, tÍo.",dolor_y_gloria,spain,
513,Toma. Te la regalo.,dolor_y_gloria,spain,
514,"Pero adminÍstrala con discreciÓn,",dolor_y_gloria,spain,
515,"que estos descubrimientos tardÍos son los peores,",dolor_y_gloria,spain,
516,y te veo muy killer.,dolor_y_gloria,spain,
517,"Oye, piensa en lo que te he dicho",dolor_y_gloria,spain,
518,de la sala Mirador.,dolor_y_gloria,spain,
519,"SÍ, sÍ, sÍ.",dolor_y_gloria,spain,
520,- ¿El dolor de cabeza... se te ha quitado?,dolor_y_gloria,spain,
521,- Totalmente.,dolor_y_gloria,spain,
522,- ¿Ves?,dolor_y_gloria,spain,
523,- Eso es.,dolor_y_gloria,spain,
524,- ¿Estará de camino? -No sÉ.,dolor_y_gloria,spain,
525,Esta gestiÓn la has llevado tú personalmente.,dolor_y_gloria,spain,
526,No lo entiendo. Le enseÑÉ la pelÍcula,dolor_y_gloria,spain,
527,restaurada y le encantÓ.,dolor_y_gloria,spain,
528,- ¿El baÑo?,dolor_y_gloria,spain,
529,- AhÍ a la izquierda.,dolor_y_gloria,spain,
530,Gracias.,dolor_y_gloria,spain,
531,¿Por quÉ no le llamas?,dolor_y_gloria,spain,
532,"- Oye, perdona, ¿va a haber coloquio?",dolor_y_gloria,spain,
533,"- SÍ, sÍ, sÍ. El director está de camino.",dolor_y_gloria,spain,
534,Vale.,dolor_y_gloria,spain,
535,La Filmoteca.,dolor_y_gloria,spain,
536,"SÍ, trae, trae, trae.",dolor_y_gloria,spain,
537,"¡Yo no doy crÉdito, tÍo!",dolor_y_gloria,spain,
538,¡Montas todo este numerazo para despuÉs no ir!,dolor_y_gloria,spain,
539,¡Con lo que me ha costado,dolor_y_gloria,spain,
540,que me dejaran esta chupa!,dolor_y_gloria,spain,
541,Ve tú.,dolor_y_gloria,spain,
542,- ¡Pero cÓmo voy a ir yo solo!,dolor_y_gloria,spain,
543,- ¡No quiero que me vean asÍ!,dolor_y_gloria,spain,
544,¿Que te vean cÓmo?,dolor_y_gloria,spain,
545,"¡Que no vamos a un concurso de belleza,",dolor_y_gloria,spain,
546,sino a un puto coloquio!,dolor_y_gloria,spain,
547,No quiero que me vean drogado y titubeante.,dolor_y_gloria,spain,
548,"Cuando pises el escenario, te vienes arriba.",dolor_y_gloria,spain,
549,- Con lo que tú has sido...,dolor_y_gloria,spain,
550,"- Uy, eso era antes...",dolor_y_gloria,spain,
551,Y sin haber tomado heroÍna.,dolor_y_gloria,spain,
552,"Salvador, ¿dÓnde estás?",dolor_y_gloria,spain,
553,En casa.,dolor_y_gloria,spain,
554,"¿TodavÍa? La pelÍcula ha terminado,",dolor_y_gloria,spain,
555,el público os está esperando.,dolor_y_gloria,spain,
556,¿sÍ?,dolor_y_gloria,spain,
557,Estoy con Salvador Mallo.,dolor_y_gloria,spain,
558,Pensábamos ir los dos.,dolor_y_gloria,spain,
559,Alberto Crespo está conmigo.,dolor_y_gloria,spain,
560,"Y el protagonista, Alberto Crespo.",dolor_y_gloria,spain,
561,¿Os importarÍa repetir el aplauso,dolor_y_gloria,spain,
562,de antes para que lo oigan?,dolor_y_gloria,spain,
563,"A ver si asÍ se reaniman, ¿eh?",dolor_y_gloria,spain,
564,¿Me está escuchando todo el mundo?,dolor_y_gloria,spain,
565,"SÍ, Salvador.",dolor_y_gloria,spain,
566,Bueno...,dolor_y_gloria,spain,
567,QuerÍa pedir disculpas a los espectadores.,dolor_y_gloria,spain,
568,En el último momento... no me encontraba bien.,dolor_y_gloria,spain,
569,Estoy con Alberto Crespo. …l se ha quedado,dolor_y_gloria,spain,
570,- para acompaÑarme.,dolor_y_gloria,spain,
571,"- Salvador, disculpa,",dolor_y_gloria,spain,
572,"están levantado la mano, creo",dolor_y_gloria,spain,
573,que te quieren preguntar algo.,dolor_y_gloria,spain,
574,Es una preguntita para el director.,dolor_y_gloria,spain,
575,"SeÑor Mallo,",dolor_y_gloria,spain,
576,¿quÉ piensa usted de la interpretaciÓn,dolor_y_gloria,spain,
577,de Alberto Crespo en la pelÍcula?,dolor_y_gloria,spain,
578,Hay gente que dice que no quedÓ contento,dolor_y_gloria,spain,
579,y que se distanciaron por eso.,dolor_y_gloria,spain,
580,"Salvador, ¿has escuchado la pregunta?",dolor_y_gloria,spain,
581,"SÍ, sÍ, sÍ, la he escuchado.",dolor_y_gloria,spain,
582,"Yo he leÍdo que, despuÉs de Sabor, discutieron,",dolor_y_gloria,spain,
583,que no se habÍan vuelto a ver.,dolor_y_gloria,spain,
584,Mira... El tiempo es misterioso.,dolor_y_gloria,spain,
585,"VolvÍ a ver la pelÍcula hace un mes,",dolor_y_gloria,spain,
586,y me parece que la interpretaciÓn,dolor_y_gloria,spain,
587,de Alberto ha ganado mucho,dolor_y_gloria,spain,
588,desde que la estrenamos.,dolor_y_gloria,spain,
589,¿QuÉ era lo que no le gustaba entonces?,dolor_y_gloria,spain,
590,Su pesadez.,dolor_y_gloria,spain,
591,Su ritmo letal.,dolor_y_gloria,spain,
592,"Yo concebÍ un personaje dinámico,",dolor_y_gloria,spain,
593,un cocainÓmano divertido y mordaz.,dolor_y_gloria,spain,
594,Alberto no tenÍa la ligereza que yo le pedÍa.,dolor_y_gloria,spain,
595,"No porque fuera incapaz, sino porque",dolor_y_gloria,spain,
596,tomaba la droga opuesta al personaje.,dolor_y_gloria,spain,
597,Tomaba caballo.,dolor_y_gloria,spain,
598,El ritmo de su interpretaciÓn,dolor_y_gloria,spain,
599,"era más grave, el humor del texto desaparecÍa.",dolor_y_gloria,spain,
600,Pero tengo que ser justo.,dolor_y_gloria,spain,
601,Ahora creo que esa gravedad le va bien,dolor_y_gloria,spain,
602,"al personaje, le da...",dolor_y_gloria,spain,
603,peso.,dolor_y_gloria,spain,
604,¿CÓmo te atreves?,dolor_y_gloria,spain,
605,"No pensaba decirlo, pero dicho está.",dolor_y_gloria,spain,
606,"Ten cuidado conmigo, ¿eh?",dolor_y_gloria,spain,
607,¡No voy a permitir que me humilles otra vez!,dolor_y_gloria,spain,
608,- ¿Tú quiÉn coÑo te crees que eres?,dolor_y_gloria,spain,
609,- SÓlo he dicho la verdad.,dolor_y_gloria,spain,
610,"Antes de rodar, me prometiste",dolor_y_gloria,spain,
611,que no tomarÍas caballo en el rodaje.,dolor_y_gloria,spain,
612,Te di el papel con esa condiciÓn y me mentiste.,dolor_y_gloria,spain,
613,Hiciste lo que te saliÓ del rabo.,dolor_y_gloria,spain,
614,Y algún dÍa tenÍa que decÍrtelo.,dolor_y_gloria,spain,
615,¡Estás como una puta cabra!,dolor_y_gloria,spain,
616,Yo le doy todos los recados.,dolor_y_gloria,spain,
617,Ya.,dolor_y_gloria,spain,
618,⁄ltimamente me huye.,dolor_y_gloria,spain,
619,- ¿Seguro que está bien?,dolor_y_gloria,spain,
620,- Come poco. Y se atraganta muchÍsimo.,dolor_y_gloria,spain,
621,Tú prepara toda la comida en purÉ.,dolor_y_gloria,spain,
622,¿Sale a pasear?,dolor_y_gloria,spain,
623,Yo no lo veo.,dolor_y_gloria,spain,
624,"Pero camina por aquÍ por la casa, por el pasillo.",dolor_y_gloria,spain,
625,Ya. He visto,dolor_y_gloria,spain,
626,unos mocasines en la entrada y,dolor_y_gloria,spain,
627,nunca le han gustado los mocasines.,dolor_y_gloria,spain,
628,Pues se los pone.,dolor_y_gloria,spain,
629,Aunque tiene mil zapatillas muy bonitas.,dolor_y_gloria,spain,
630,"Maya, dile que a ti no te importa",dolor_y_gloria,spain,
631,abrocharle los zapatos y las zapatillas.,dolor_y_gloria,spain,
632,Debe costarle muchÍsimo,dolor_y_gloria,spain,
633,abrocharse los cordones. Pobre.,dolor_y_gloria,spain,
634,"SÍ, se lo digo, seÑora Mercedes,",dolor_y_gloria,spain,
635,pero Él no quiere.,dolor_y_gloria,spain,
636,"Yo creo que le da vergüenza, y me da mucha pena.",dolor_y_gloria,spain,
637,No sÉ quÉ hacer.,dolor_y_gloria,spain,
638,Pues ponerle buena cara y cuidarle en todo.,dolor_y_gloria,spain,
639,"Y si tú ves algo raro, me llamas.",dolor_y_gloria,spain,
640,"SeÑora Mercedes, aquÍ todo es raro.",dolor_y_gloria,spain,
641,Ya.,dolor_y_gloria,spain,
642,¿Puedo ayudarte en algo?,dolor_y_gloria,spain,
643,No sÉ.,dolor_y_gloria,spain,
644,¿QuÉ buscas?,dolor_y_gloria,spain,
645,Dos micras.,dolor_y_gloria,spain,
646,Diez euros.,dolor_y_gloria,spain,
647,- Diez euros.,dolor_y_gloria,spain,
648,- SÍ.,dolor_y_gloria,spain,
649,Pero no me vayas a traer una mierda.,dolor_y_gloria,spain,
650,"Si es buena, volverÉ.",dolor_y_gloria,spain,
651,Dame la pasta.,dolor_y_gloria,spain,
652,"No, no, no. Cuando traigas el material.",dolor_y_gloria,spain,
653,Al contado y ahora.,dolor_y_gloria,spain,
654,EspÉrame aquÍ.,dolor_y_gloria,spain,
655,¡Vamos!,dolor_y_gloria,spain,
656,¡Vamos! ¡Vamos!,dolor_y_gloria,spain,
657,¿No tienes caca?,dolor_y_gloria,spain,
658,¡Vamos!,dolor_y_gloria,spain,
659,"¡MaricÓn! ¡Vamos! ¡Vamos, que te voy a matar!",dolor_y_gloria,spain,
660,"¡Tranquilo, tÍo!",dolor_y_gloria,spain,
661,¡Ven aquÍ! ¡Ven aquÍ! ¡Dios!,dolor_y_gloria,spain,
662,"¡MaricÓn, ven aquÍ, ven!",dolor_y_gloria,spain,
663,"SÍ, sÍ.",dolor_y_gloria,spain,
664,¡Mira el niÑo! Tan pequeÑo y mira cÓmo lee.,dolor_y_gloria,spain,
665,¡Oye!,dolor_y_gloria,spain,
666,- ¿Sabes tambiÉn escribir?,dolor_y_gloria,spain,
667,- SÍ.,dolor_y_gloria,spain,
668,¿Y cuánto nos cobrarÍas por escribirle,dolor_y_gloria,spain,
669,una carta a una tÍa mÍa de Bilbao?,dolor_y_gloria,spain,
670,No lo sÉ.,dolor_y_gloria,spain,
671,¿QuÉ pasa?,dolor_y_gloria,spain,
672,QuerÍamos que su hijo nos escribiera una carta.,dolor_y_gloria,spain,
673,Porque mi novio es analfabeto.,dolor_y_gloria,spain,
674,¿Cuándo voy a aprender?,dolor_y_gloria,spain,
675,Si me paso todo el dÍa trabajando.,dolor_y_gloria,spain,
676,Si no perdieras el tiempo dibujando...,dolor_y_gloria,spain,
677,- ¿Tú eres albaÑil?,dolor_y_gloria,spain,
678,- Y pintor.,dolor_y_gloria,spain,
679,"Claro... QuÉ pena. Tan guapo,",dolor_y_gloria,spain,
680,que seas analfabeto.,dolor_y_gloria,spain,
681,Pues mi Salvador puede enseÑarte,dolor_y_gloria,spain,
682,"a leer y a escribir, ¿verdad?",dolor_y_gloria,spain,
683,"Por las noches, cuando termines de trabajar.",dolor_y_gloria,spain,
684,A la hora que a ti te venga bien.,dolor_y_gloria,spain,
685,¿Y me podrÍas enseÑar las cuatro reglas tambiÉn?,dolor_y_gloria,spain,
686,- SÍ.,dolor_y_gloria,spain,
687,- Por supuesto.,dolor_y_gloria,spain,
688,"Las cuatro reglas, para que nadie te engaÑe.",dolor_y_gloria,spain,
689,Si es que en este mundo en que vivimos,dolor_y_gloria,spain,
690,ser analfabeto es un atraso.,dolor_y_gloria,spain,
691,Voy a por el papel y el lápiz,dolor_y_gloria,spain,
692,"para escribir la carta, ¿eh?",dolor_y_gloria,spain,
693,- ¿Cuánto nos cobrarÍa?,dolor_y_gloria,spain,
694,"- ¡Nada, mujer! ¡Nada!",dolor_y_gloria,spain,
695,"Mira, como tú eres albaÑil,",dolor_y_gloria,spain,
696,podrÍas ayudarme a terminar la cocina,dolor_y_gloria,spain,
697,"y a pintar un poco las paredes, ¿eh?",dolor_y_gloria,spain,
698,Cuando a ti te venga bien.,dolor_y_gloria,spain,
699,- Como no sean los domingos...,dolor_y_gloria,spain,
700,"- ¡Los domingos, muy bien!",dolor_y_gloria,spain,
701,"A cambio, mi Salvador te enseÑa a leer,",dolor_y_gloria,spain,
702,"a escribir, las cuatro reglas.",dolor_y_gloria,spain,
703,"- Y la carta de hoy, gratis.",dolor_y_gloria,spain,
704,- Gracias.,dolor_y_gloria,spain,
705,"""A, B, C, CH, D... "".",dolor_y_gloria,spain,
706,"Eduardo, ¿cuándo me vas a poner la pila?",dolor_y_gloria,spain,
707,Que tengo que lavar todo en estos baldes...,dolor_y_gloria,spain,
708,Antes querÍa terminar de jalbegar las paredes.,dolor_y_gloria,spain,
709,"No, la pila, la pila es más urgente.",dolor_y_gloria,spain,
710,Ya me he acostumbrado a los desconchones.,dolor_y_gloria,spain,
711,Es que Salvador me pone muchos,dolor_y_gloria,spain,
712,deberes y no tengo tiempo.,dolor_y_gloria,spain,
713,Salvador...,dolor_y_gloria,spain,
714,"Si quiere aprender a leer y a escribir,",dolor_y_gloria,spain,
715,debe aprenderse el abecedario de memoria.,dolor_y_gloria,spain,
716,"Venga, Eduardo, empieza otra vez.",dolor_y_gloria,spain,
717,"""A, B, C,",dolor_y_gloria,spain,
718,"CH, F,",dolor_y_gloria,spain,
719,"- J... "".",dolor_y_gloria,spain,
720,"- No, Eduardo.",dolor_y_gloria,spain,
721,"""F, G, H, I, J, K"".",dolor_y_gloria,spain,
722,Antes lo habÍas dicho bien.,dolor_y_gloria,spain,
723,Es que son muchas letras.,dolor_y_gloria,spain,
724,No te quejes más. Son las que son.,dolor_y_gloria,spain,
725,"No, Eduardo, no se coge asÍ. Dame el lápiz.",dolor_y_gloria,spain,
726,"Mira, se coge asÍ.",dolor_y_gloria,spain,
727,¿Vale? Ahora hazlo tú.,dolor_y_gloria,spain,
728,¿AsÍ?,dolor_y_gloria,spain,
729,SÍ.,dolor_y_gloria,spain,
730,AsÍ.,dolor_y_gloria,spain,
731,"No, Eduardo, no hace falta apretar tanto.",dolor_y_gloria,spain,
732,"Deja la mano suelta, yo te la llevo.",dolor_y_gloria,spain,
733,"""U"".",dolor_y_gloria,spain,
734,Estoy un poco nervioso.,dolor_y_gloria,spain,
735,No pasa nada. AsÍ está mucho mejor.,dolor_y_gloria,spain,
736,- ¿Te gusta dibujar?,dolor_y_gloria,spain,
737,- Mucho.,dolor_y_gloria,spain,
738,"Entonces, aprenderás muy rápido a escribir",dolor_y_gloria,spain,
739,porque escribir es como dibujar pero con letras.,dolor_y_gloria,spain,
740,"Ahora hazlo tú solo, venga.",dolor_y_gloria,spain,
741,"""U, U"".",dolor_y_gloria,spain,
742,Eso es.,dolor_y_gloria,spain,
743,Lee la frase.,dolor_y_gloria,spain,
744,Una... santa...,dolor_y_gloria,spain,
745,catÓlica...,dolor_y_gloria,spain,
746,apos...,dolor_y_gloria,spain,
747,tÓlica.,dolor_y_gloria,spain,
748,Una santa catÓlica apostÓlica.,dolor_y_gloria,spain,
749,¿Y esta quiÉn es?,dolor_y_gloria,spain,
750,¡EspaÑa! ¿QuiÉn va a ser sino?,dolor_y_gloria,spain,
751,EscrÍbela toda seguida.,dolor_y_gloria,spain,
752,"Muy bien, Eduardo, ahora lo haces",dolor_y_gloria,spain,
753,mucho más seguido que antes.,dolor_y_gloria,spain,
754,Hay un montÓn de invitaciones.,dolor_y_gloria,spain,
755,No estarÍa mal que salieras a algún sitio.,dolor_y_gloria,spain,
756,- Cecil Beaton...,dolor_y_gloria,spain,
757,- Yo te acompaÑo donde quieras.,dolor_y_gloria,spain,
758,- Ya me gustarÍa a mÍ...,dolor_y_gloria,spain,
759,- Ha empezado la temporada de danza.,dolor_y_gloria,spain,
760,Vienen Dimitris Papaioannou,dolor_y_gloria,spain,
761,y Jan Fabre a los Teatros del Canal.,dolor_y_gloria,spain,
762,Las butacas de los teatros públicos,dolor_y_gloria,spain,
763,son las más incÓmodas para mÍ,dolor_y_gloria,spain,
764,y no quiero salirme a la mitad.,dolor_y_gloria,spain,
765,¿Has ido a ver al doctor Galindo?,dolor_y_gloria,spain,
766,No. Estoy harto de mÉdicos.,dolor_y_gloria,spain,
767,¿CÓmo consigues la Oxicodona?,dolor_y_gloria,spain,
768,"Me la consigue un amigo,",dolor_y_gloria,spain,
769,su madre es farmacÉutica.,dolor_y_gloria,spain,
770,Ha llegado este libro para ti.,dolor_y_gloria,spain,
771,"""CÓmo acabar con la contracultura"".",dolor_y_gloria,spain,
772,Y yo quÉ sÉ...,dolor_y_gloria,spain,
773,Del Guggenheim nos piden dos,dolor_y_gloria,spain,
774,de los PÉrez Villalta.,dolor_y_gloria,spain,
775,- Le van a dedicar una antolÓgica.,dolor_y_gloria,spain,
776,"- No, no, di que no.",dolor_y_gloria,spain,
777,Esos cuadros son mi única compaÑÍa.,dolor_y_gloria,spain,
778,"Yo vivo con esos cuadros, Mercedes.",dolor_y_gloria,spain,
779,Perdona.,dolor_y_gloria,spain,
780,Hola.,dolor_y_gloria,spain,
781,Dime.,dolor_y_gloria,spain,
782,SÍ.,dolor_y_gloria,spain,
783,"SÍ, sÍ, sÍ, te escucho.",dolor_y_gloria,spain,
784,"Oye, tengo que dejarte. No...",dolor_y_gloria,spain,
785,No puedo seguir hablando.,dolor_y_gloria,spain,
786,"Oye, no es asunto tuyo dÓnde estoy.",dolor_y_gloria,spain,
787,¿Pasa algo?,dolor_y_gloria,spain,
788,No.,dolor_y_gloria,spain,
789,Estoy separándome de Luis.,dolor_y_gloria,spain,
790,No sabÍa que tuvierais problemas.,dolor_y_gloria,spain,
791,No querÍa molestarte.,dolor_y_gloria,spain,
792,La cosa viene de lejos y...,dolor_y_gloria,spain,
793,"Y ahora que tengo que pasar tanto tiempo en casa,",dolor_y_gloria,spain,
794,no podÍa seguir engaÑándome.,dolor_y_gloria,spain,
795,Lo siento.,dolor_y_gloria,spain,
796,"AsÍ que, si no te importa, me gustarÍa",dolor_y_gloria,spain,
797,seguir encargándome de tu correo.,dolor_y_gloria,spain,
798,A la gente le gusta que se le responda.,dolor_y_gloria,spain,
799,Pero siempre es que no.,dolor_y_gloria,spain,
800,Pues algo deberÍas hacer.,dolor_y_gloria,spain,
801,Tienes demasiado tiempo libre,dolor_y_gloria,spain,
802,para pensar en tus dolencias.,dolor_y_gloria,spain,
803,Dale a tu cerebro algo para que se entretenga.,dolor_y_gloria,spain,
804,"TambiÉn me gustarÍa hacer más cosas,",dolor_y_gloria,spain,
805,"Mercedes, pero...",dolor_y_gloria,spain,
806,PodrÍas escribir.,dolor_y_gloria,spain,
